"TOACI1","Ridge","Ridge"
"TMSTAMP","RECNBR","BattV_Avg","BattV_Min","PTemp_C_Avg","AirTemp_C_Avg","RH","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS_Geonor_Avg","WS_Geonor_Std","WS_Geonor_Max","WS_Geonor_TMx","T109_C_Avg","Incident_SW_Avg","FluxDensity_Out_Avg","NetRadiation_Avg","NR_Uncor_Avg","Q_Avg","SnowDepth_Avg","Geonor_Depth_Average","Geonor_Depth_StdDev","T1_Depth_Average","T2_Depth_Average","T3_Depth_Average","T1_Depth_StdDev","T2_Depth_StdDev","T3_Depth_StdDev","T1_Freq","T2_Freq","T3_Freq","AirPressure"
"2016-04-04 08:15:00",4376,12.1,12.08,16.36,1.906,59.6,8.9,1.541,13.46,"2016-04-04 08:05:30",6.199,1.789,10.74,"2016-04-04 08:09:30",1.785,25.054,-41.53019,-53.90833,-49.71442,194.4,2.838135,1131.103,0.857,1140.585,1113.223,1139.502,0.589,1.189,0.667,3022.667,2994.979,3025.256,78.05
"2016-04-04 08:30:00",4377,12.09,12.08,16.3,2.066,62.42,9.34,1.553,12.55,"2016-04-04 08:19:30",6.156,1.669,11.22,"2016-04-04 08:16:15",1.951,32.81468,-58.34372,-41.91868,-38.31749,198.3,2.831932,1131.119,0.739,1140.548,1113.405,1139.405,0.576,0.664,0.931,3021.909,2996.323,3026.959,78.03
"2016-04-04 08:45:00",4378,12.09,12.08,16.25,1.792,63.41,8.49,1.745,11.91,"2016-04-04 08:42:30",5.83,1.729,10.42,"2016-04-04 08:30:30",1.714,45.40149,-78.42465,-40.72416,-37.86648,199.7,2.840972,1130.997,0.647,1140.225,1113.008,1139.76,0.671,0.539,0.718,3020.806,2993.242,3026.571,78.05
"2016-04-04 09:00:00",4379,12.1,12.08,16.19,1.916,60.86,9.26,1.516,11.91,"2016-04-04 08:50:30",6.474,1.318,9.19,"2016-04-04 08:52:15",1.881,53.86497,-86.98486,-44.3294,-40.64017,204.3,2.841664,1130.961,0.583,1140.253,1113.179,1139.452,0.655,0.611,0.466,3022.817,2994.622,3026.2,78.05
"2016-04-04 09:15:00",4380,12.09,12.08,16.14,1.796,61.88,8.68,1.336,12.23,"2016-04-04 09:00:30",5.999,1.697,11.33,"2016-04-04 09:01:45",1.9,128.44,-182.8007,-40.42183,-37.50117,198.2,2.837083,1131.082,0.815,1139.653,1113.24,1140.353,0.811,0.684,0.93,3020.471,2994.125,3026.26,78.05
"2016-04-04 09:30:00",4381,12.09,12.08,16.09,1.991,63.72,8.16,1.34,10.42,"2016-04-04 09:21:30",5.648,1.243,8.66,"2016-04-04 09:15:30",2.544,267.837,-380.0249,-7.675972,-7.369442,200.5,2.838504,1131.03,0.576,1138.636,1113.367,1141.087,0.567,0.506,0.646,3019.291,2994.252,3026.097,78.03
"2016-04-04 09:45:00",4382,12.09,12.08,16.05,1.955,63.44,6.859,1.379,10.9,"2016-04-04 09:33:45",4.871,1.487,9.46,"2016-04-04 09:34:00",3.053,315.7021,-458.1354,35.24685,33.83449,197.2,2.828819,1131.181,0.403,1138.667,1113.301,1141.576,0.557,0.347,0.24,3021.938,2995.465,3028.441,78.02
"2016-04-04 10:00:00",4383,12.09,12.08,16.04,2.093,62.83,5.81,1.433,8.93,"2016-04-04 09:50:15",3.784,1.152,7.274,"2016-04-04 09:56:00",3.528,347.9859,-529.3068,46.39748,45.29906,192.6,2.828743,1131.178,0.311,1138.489,1113.315,1141.732,0.331,0.332,0.265,3019.529,2994.817,3028.5,78.01
"2016-04-04 10:15:00",4384,12.09,12.08,16.02,2.278,60.82,5.929,1.435,9.57,"2016-04-04 10:15:00",3.956,1.164,7.54,"2016-04-04 10:12:30",3.772,376.5165,-609.1973,71.93145,70.06833,195.4,2.830915,1131.019,0.429,1138.542,1112.951,1141.565,0.335,0.264,0.609,3019.166,2994.383,3028.528,78.01
"2016-04-04 10:30:00",4385,12.09,12.08,16.03,2.58,59.73,5.704,1.648,10.1,"2016-04-04 10:15:15",3.966,1.482,9.41,"2016-04-04 10:15:30",3.315,350.427,-550.3589,75.73405,73.47793,191.3,2.832669,1130.957,0.463,1138.839,1112.752,1141.28,0.332,0.454,0.572,3020.117,2994.238,3027.912,78.03
"2016-04-04 10:45:00",4386,12.09,12.08,16.04,2.869,58.27,7.335,1.643,10.69,"2016-04-04 10:44:45",5.004,1.514,8.71,"2016-04-04 10:39:30",3.392,259.7549,-437.2566,110.699,105.2919,189.8,2.838724,1130.977,0.736,1139.625,1113.012,1140.294,0.791,0.741,0.67,3023.024,2995.495,3026.853,78.03
"2016-04-04 11:00:00",4387,12.09,12.08,16.06,2.507,64.33,6.803,1.683,10.9,"2016-04-04 10:56:45",4.724,1.386,8.5,"2016-04-04 10:53:30",2.761,135.012,-248.0511,52.41976,50.35936,184.6,2.836412,1131.058,0.536,1140.442,1113.245,1139.489,0.536,0.66,0.371,3021.519,2994.356,3025.539,78.05
"2016-04-04 11:15:00",4388,12.09,12.08,16.09,1.916,70.05,8.04,2.066,11.7,"2016-04-04 11:07:45",5.696,1.834,9.51,"2016-04-04 11:07:45",2.167,166.3238,-329.4435,91.98965,85.84001,192.9,2.849671,1131.021,0.467,1140.337,1113.053,1139.672,0.424,0.326,0.607,3020.968,2994.827,3026.654,78.05
"2016-04-04 11:30:00",4389,12.1,12.08,16.13,1.599,80.5,6.589,1.275,10.1,"2016-04-04 11:23:15",4.644,1.236,7.647,"2016-04-04 11:23:15",1.788,121.4495,-243.1229,74.35993,71.90392,191,2.867777,1130.944,0.328,1140.327,1113.199,1139.307,0.325,0.355,0.302,3021.523,2994.009,3025.669,78.03
"2016-04-04 11:45:00",4390,12.09,12.08,16.15,0.899,86.9,7.674,1.586,11.59,"2016-04-04 11:40:15",5.631,1.723,9.35,"2016-04-04 11:38:00",1.136,111.4757,-213.9583,65.12953,62.0359,210.6,2.87448,1131.069,0.657,1140.138,1113.501,1139.568,0.513,0.801,0.625,3020.578,2994.4,3025.954,78.02
"2016-04-04 12:00:00",4391,12.09,12.08,16.17,0.17,93.7,5.857,1.668,8.93,"2016-04-04 11:46:30",4.093,1.509,8.02,"2016-04-04 11:46:45",0.222,96.02537,-157.9974,19.79127,19.3166,212.7,2.840832,1131.33,0.334,1139.988,1114.224,1139.779,0.248,0.218,0.474,3021.243,2995.69,3026.328,78.03
"2016-04-04 12:15:00",4392,12.09,12.08,16.19,0.133,93.8,4.325,0.985,7.647,"2016-04-04 12:11:45",2.919,0.859,5.087,"2016-04-04 12:04:30",0.597,189.8863,-324.7139,56.30426,56.0691,212.5,2.857411,1131.747,0.173,1140.922,1114.362,1139.956,0.181,0.173,0.165,3022.4,2995.858,3026.312,78
"2016-04-04 12:30:00",4393,12.09,12.08,16.19,0.493,92.8,6.339,1.129,9.09,"2016-04-04 12:22:00",4.626,1.006,7.327,"2016-04-04 12:21:00",0.834,151.18,-266.5868,47.93693,46.48521,230.8,2.88477,1131.93,0.491,1141.221,1114.253,1140.315,0.593,0.43,0.433,3022.733,2995.902,3026.994,77.97
"2016-04-04 12:45:00",4394,12.09,12.08,16.19,0.178,95.2,4.586,1.406,7.7,"2016-04-04 12:31:00",3.528,1.517,6.9,"2016-04-04 12:31:30",0.223,148.2156,-227.9232,18.63206,18.51381,236,2.869604,1132.328,0.197,1141.475,1115.091,1140.417,0.129,0.191,0.251,3022.844,2996.962,3027.541,77.94
"2016-04-04 13:00:00",4395,12.09,12.08,16.19,0.161,95.7,4.646,1.369,8.55,"2016-04-04 12:58:30",3.243,1.098,6.527,"2016-04-04 12:47:30",0.282,149.3745,-229.9883,27.39713,27.19567,220.9,2.953804,1132.77,0.285,1141.938,1115.453,1140.917,0.226,0.345,0.272,3023.649,2997.334,3027.927,77.94
"2016-04-04 13:15:00",4396,12.09,12.08,16.2,0.145,95.9,6.41,1.504,10.31,"2016-04-04 13:01:30",4.395,1.369,9.14,"2016-04-04 13:01:00",0.159,133.4456,-198.6539,26.69776,25.88325,216.6,2.883779,1133.413,0.541,1142.479,1116.095,1141.664,0.431,0.387,0.736,3023.912,2997.534,3028.083,77.94
"2016-04-04 13:30:00",4397,12.09,12.08,16.21,0.042,96.3,6.798,2.105,12.02,"2016-04-04 13:24:15",4.493,1.389,8.13,"2016-04-04 13:21:45",0.018,110.3019,-160.1131,17.68813,17.04804,248.2,2.911723,1133.531,0.394,1142.557,1116.209,1141.828,0.432,0.347,0.399,3023.755,2997.624,3028.401,77.96
"2016-04-04 13:45:00",4398,12.09,12.08,16.21,0.011,96.2,5.987,1.913,12.34,"2016-04-04 13:31:00",4.01,1.459,9.25,"2016-04-04 13:31:00",0.128,250.9437,-392.1557,68.5218,66.73088,261.8,2.953421,1133.899,0.486,1142.659,1116.784,1142.254,0.581,0.439,0.423,3024.599,2998.385,3029.192,77.92
"2016-04-04 14:00:00",4399,12.09,12.08,16.2,0.12,95.7,6.763,2.3,11.81,"2016-04-04 13:59:00",4.345,1.893,8.71,"2016-04-04 13:51:15",0.346,225.8897,-374.158,69.99979,66.99698,233.1,2.980677,1134.105,0.428,1143.303,1116.454,1142.557,0.479,0.458,0.332,3024.974,2998.232,3029.41,77.94
"2016-04-04 14:15:00",4400,12.09,12.08,16.19,0.07,95.2,8.59,2.95,18.42,"2016-04-04 14:06:30",5.603,2.869,17.41,"2016-04-04 14:06:30",0.336,222.6785,-377.5157,96.45643,88.97902,239.2,2.900272,1133.828,1.26,1142.608,1116.259,1142.615,1.313,1.419,1.013,3025.281,3001.115,3030.955,77.91
"2016-04-04 14:30:00",4401,12.09,12.08,16.19,0.184,95,7.661,2.758,12.82,"2016-04-04 14:23:30",4.704,2.233,10.42,"2016-04-04 14:19:45",0.447,220.4617,-373.2879,87.65173,82.16882,274.4,2.954062,1134.037,0.611,1143.104,1116.383,1142.623,0.49,0.561,0.751,3024.801,2998.93,3028.687,77.91
"2016-04-04 14:45:00",4402,12.09,12.08,16.19,0.005,95.3,9.94,3.006,15.06,"2016-04-04 14:41:15",6.049,2.487,11.91,"2016-04-04 14:44:15",0.117,179.8527,-316.6735,77.24618,69.36475,224.3,2.953278,1134.274,1.091,1143.96,1116.497,1142.365,1.322,0.903,1.005,3024.55,2996.531,3029.851,77.92
"2016-04-04 15:00:00",4403,12.09,12.08,16.19,-0.074,94.9,6.897,2.949,13.57,"2016-04-04 14:53:15",4.631,2.163,10.85,"2016-04-04 14:53:30",0.039,136.9185,-227.3022,50.07027,47.46389,237.1,2.833134,1134.188,0.225,1143.537,1116.459,1142.568,0.226,0.163,0.272,3025.056,2998.559,3029.794,77.94
"2016-04-04 15:15:00",4404,12.09,12.08,16.19,-0.143,94.6,7.277,2.437,11.7,"2016-04-04 15:02:30",5.291,2.127,10.53,"2016-04-04 15:02:30",-0.059,132.9148,-211.9437,41.61073,39.45403,237.1,2.905775,1134.077,0.472,1143.583,1116.119,1142.528,0.38,0.472,0.549,3025.142,2998.182,3029.688,77.9
"2016-04-04 15:30:00",4405,12.09,12.08,16.19,-0.123,94.2,6.81,2.696,14.26,"2016-04-04 15:28:00",4.366,2.703,13.57,"2016-04-04 15:28:00",-0.071,125.5466,-198.5961,27.37805,26.19895,238.2,2.865703,1134.482,1.147,1143.759,1116.746,1142.94,1.402,1.223,0.698,3024.885,2998.226,3030.262,77.9
"2016-04-04 15:45:00",4406,12.09,12.08,16.19,-0.36,93.2,5.276,2.22,11.01,"2016-04-04 15:36:45",3.275,1.615,8.61,"2016-04-04 15:37:00",-0.235,90.8441,-141.5341,13.51633,13.21899,248.4,2.880816,1134.865,0.347,1144.002,1117.107,1143.485,0.379,0.39,0.257,3025.935,2998.807,3030.42,77.91
"2016-04-04 16:00:00",4407,12.09,12.08,16.19,-0.443,92.3,6.211,2.36,12.77,"2016-04-04 15:58:15",4.142,1.814,9.03,"2016-04-04 15:56:30",-0.352,96.41415,-154.6831,24.20234,23.13662,221.5,3.018764,1135.221,0.752,1144.353,1117.35,1143.96,0.826,0.677,0.747,3026.344,2999.126,3030.555,77.89
"2016-04-04 16:15:00",4408,12.09,12.08,16.19,-0.539,90.8,8.48,2.856,14.53,"2016-04-04 16:05:30",5.724,2.775,13.03,"2016-04-04 16:10:00",-0.502,106.4402,-180.3384,37.17939,34.29,228,2.923932,1135.283,0.415,1144.667,1117.32,1143.863,0.546,0.249,0.396,3026.354,2999.141,3030.608,77.86
"2016-04-04 16:30:00",4409,12.09,12.08,16.17,-0.636,87,9.55,2.57,15.49,"2016-04-04 16:19:15",6.227,2.054,11.59,"2016-04-04 16:23:00",-0.64,98.0889,-171.1067,35.193,31.97183,241.1,2.866168,1135.341,0.923,1144.76,1117.477,1143.785,1.196,0.738,0.761,3026.25,2998.583,3030.516,77.9
"2016-04-04 16:45:00",4410,12.09,12.08,16.16,-0.789,89.1,7.43,2.569,12.23,"2016-04-04 16:38:30",4.501,2.142,10.53,"2016-04-04 16:40:15",-0.775,77.43113,-130.9521,20.04614,19.14521,240.5,2.932105,1135.054,0.791,1144.4,1117.206,1143.557,0.898,0.867,0.564,3023.667,2997.624,3030.57,77.92
"2016-04-04 17:00:00",4411,12.09,12.08,16.14,-1.101,84.1,7.485,2.461,13.46,"2016-04-04 16:52:15",5.547,2.214,11.43,"2016-04-04 16:52:45",-1.103,76.02927,-130.6957,24.0426,22.77131,240.8,2.968235,1135.459,0.325,1144.857,1117.598,1143.921,0.198,0.293,0.439,3026.918,2999.451,3030.318,77.92
"2016-04-04 17:15:00",4412,12.09,12.08,16.12,-1.04,81.7,8.29,2.271,13.83,"2016-04-04 17:12:30",5.928,2.268,12.02,"2016-04-04 17:01:00",-1,113.8346,-207.947,42.01547,39.18342,236.2,3.037103,1135.138,0.865,1144.258,1117.028,1144.128,1.101,0.661,0.771,3025.481,2998.081,3030.348,77.88
"2016-04-04 17:30:00",4413,12.09,12.08,16.09,-1.1,80.8,7.628,1.937,11.91,"2016-04-04 17:21:30",5.523,1.652,9.14,"2016-04-04 17:30:00",-1.044,114.3878,-205.6724,39.30397,37.13134,235.2,3.015741,1135.364,0.423,1144.847,1117.424,1143.82,0.459,0.311,0.478,3026.768,2999.5,3030.338,77.89
"2016-04-04 17:45:00",4414,12.09,12.08,16.08,-1.177,83.3,7.999,2.836,15.38,"2016-04-04 17:43:30",5.659,2.463,13.41,"2016-04-04 17:43:30",-1.112,120.1224,-210.9003,44.01104,41.09118,229.1,2.888756,1135.666,1.266,1144.578,1118.12,1144.298,1.099,1.365,1.318,3028.332,3001.806,3032.602,77.84
"2016-04-04 18:00:00",4415,12.09,12.08,16.05,-1.472,84.6,11.3,3.519,20.18,"2016-04-04 17:56:30",7.461,3.077,14.42,"2016-04-04 17:55:30",-1.419,129.6139,-222.8579,49.59788,43.67995,234.4,2.916533,1135.059,2.211,1144.307,1117.652,1143.216,2.435,2.469,1.626,3026.995,2999.64,3031.085,77.79
